sequence_id,pattern,repetition,comparator,adaptive_source_freeze,comparator_source_freeze,identical_actual_generator_sequence,adaptive_original_status,comparator_original_status,adaptive_minus_comparator_startup_seconds,adaptive_minus_comparator_request_seconds,adaptive_minus_comparator_sequence_gaps_seconds,adaptive_minus_comparator_sequence_seconds,adaptive_minus_comparator_cleanup_seconds,adaptive_minus_comparator_generation_output_tokens_all_calls,adaptive_minus_comparator_classifier_output_tokens,adaptive_minus_comparator_all_backend_output_tokens,adaptive_minus_comparator_residency_audit_seconds,adaptive_minus_comparator_correct_delivered_turns,adaptive_minus_comparator_all_backend_load_duration_seconds,adaptive_minus_comparator_all_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_all_backend_eval_duration_seconds,adaptive_minus_comparator_all_backend_total_duration_seconds,adaptive_minus_comparator_generation_backend_load_duration_seconds,adaptive_minus_comparator_generation_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_generation_backend_eval_duration_seconds,adaptive_minus_comparator_generation_backend_total_duration_seconds,adaptive_minus_comparator_classifier_backend_load_duration_seconds,adaptive_minus_comparator_classifier_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_classifier_backend_eval_duration_seconds,adaptive_minus_comparator_classifier_backend_total_duration_seconds,adaptive_minus_comparator_request_seconds_excluding_direct_residency_audits
ro_eded_1,EDED,1,replay,v2,v2,True,complete,complete,0.4733474219999998,-3.2828849200000008,0.007311381000000006,-2.8022261170000036,0.016106236000000024,6,17,23,0.011651980999999999,0,2.5541079209999964,0.5300399999999996,-6.6803409999999985,-3.4401580979999977,2.551273199999997,-0.1395439999999999,-9.228348000000004,-6.746004596999995,0.002834721,0.669584,2.548007,3.305846499,-3.2945369010000007
ro_eded_1,EDED,2,small,v2,v2,False,complete,complete,-1.5761897399999998,67.42894277,0.005422639999999979,65.85817567000001,0.102640386,5,0,5,0.029550432,2,21.951620826999992,1.9366420000000004,43.17538,67.116238057,21.951165344,1.627424,39.540265999999995,63.188241416999986,0.000455483,0.309218,3.6351139999999997,3.92799664,67.39939233800001
ro_eded_1,EDED,2,large,v2,v2,False,complete,complete,0.01972807600000026,28.010199922000005,0.00010565799999998071,28.030033656,-0.0037226830000000044,-70,0,-70,0.023647011999999995,-1,11.30580085899999,0.06467500000000026,16.358242999999998,27.757170144,11.304998977999997,0.15549899999999983,15.650912999999996,27.140119682999988,0.000801881,-0.09082400000000002,0.7073299999999998,0.6170504609999998,27.986552910000004
ro_eded_1,EDED,2,replay,v2,v2,True,complete,complete,-0.019014540999999774,8.860491136000007,0.02191131199999999,8.863387907000003,0.022593347999999985,-7,17,10,0.031552372999999995,-1,-0.07446400100000972,0.508515,8.068559,8.671018275999998,-0.07712858700000425,-0.009887000000000423,3.980140999999996,4.00890803499999,0.002664586,0.518402,4.088418,4.662110241,8.828938763000007
ro_eded_1,EDED,3,small,v2,v2,False,complete,complete,-0.32285058799999966,37.163355994,-0.003598177000000008,36.836907229,0.097976605,5,0,5,0.0021791339999999992,2,22.721113576,1.696643001,12.473539999999998,36.863958587,22.721050869000003,1.3786520009999998,10.024880999999999,34.101818587,6.270699999999995e-05,0.31799099999999997,2.448659,2.76214,37.16117686
ro_eded_1,EDED,3,large,v2,v2,False,complete,complete,-0.09115033799999983,-1.5405626589999954,-0.013141809000000004,-1.644854806000005,0.012328452000000018,-45,0,-45,0.002945310999999999,-1,9.354149159999999,-0.37925299999999984,-10.724397000000003,-1.7880442100000025,9.354079878000004,-0.23370599999999997,-11.847318,-2.746284271999997,6.928199999999994e-05,-0.14554699999999998,1.1229209999999998,0.9582400620000002,-1.5435079699999954
ro_eded_1,EDED,3,replay,v2,v2,True,complete,complete,-0.48811965699999993,-2.1539670959999953,-0.002210460999999997,-2.644297214000005,0.040617139999999996,-14,17,3,0.007462035999999998,0,-1.1487977940000071,0.4572660000000002,-1.7263110000000026,-2.317819536000002,-1.151576335000005,-0.11366600000000004,-4.681313000000001,-5.893824006999999,0.002778541,0.570932,2.955002,3.576004471,-2.1614291319999954
ro_eded_2,EDED,1,small,v2,v2,False,complete,complete,-0.36362570299999986,40.413241084000006,0.007422074000000001,40.057037455,0.061567969,17,0,17,0.005546936000000002,1,25.538876220999995,2.7213570000000002,11.856541,40.114325717,25.393349598999997,1.4622060000000001,10.218276000000001,37.072319294,0.14552662200000022,1.259151,1.638265,3.042006423000002,40.407694148000004
ro_eded_2,EDED,1,large,v2,v2,False,complete,complete,0.06534617099999984,-46.057151452999996,-0.00022737300000000293,-45.992032655,0.01440786999999999,20,0,20,0.013027014000000003,-1,9.191966364999995,-2.4491580000000006,-53.00686999999999,-46.342011023000005,25.392908693,-0.2902610000000001,-33.903867,-8.822277478999993,-16.200942328,-2.1588969999999996,-19.103002999999998,-37.519733544000005,-46.070178467
ro_eded_2,EDED,1,replay,v2,v2,True,complete,complete,-0.6781042139999998,8.770712771,-0.025887141000000002,8.066721416,0.012224250999999992,0,56,56,0.004521960000000005,0,2.4995225239999996,2.1104170000000004,3.3841649999999994,8.492472069999998,-6.931216340999995,-0.15908899999999981,0.1426110000000005,-6.691212741000001,9.430738864999999,2.269506,3.241554,15.183684811000001,8.766190811
ro_eded_2,EDED,2,small,v2,v2,False,complete,complete,0.4494034730000003,91.645654307,0.024591244999999984,92.119649025,0.10316809499999999,37,0,37,-0.012195767999999996,2,25.605032995000002,3.22683,62.740809,91.589418974,24.225231453,1.6872690000000001,55.693507,81.59403575900001,1.3798015419999992,1.5395610000000002,7.047302000000001,9.995383215,91.657850075
ro_eded_2,EDED,2,large,v2,v2,False,complete,complete,1.2057333090000002,4.607786372999996,0.025114602999999985,5.838634284999998,0.009744562999999984,40,0,40,-0.144065203,0,10.469037937,-2.716449,-2.683442999999997,4.870628561999979,24.224605339,-0.0776169999999996,6.305447999999991,30.369835097000006,-13.755567402000002,-2.638832,-8.988890999999999,-25.499206535000003,4.751851575999996
ro_eded_2,EDED,2,replay,v2,v2,True,complete,complete,1.3084734120000006,41.57599200599999,0.023664849999999987,42.90813026800001,0.046806613999999996,10,56,66,0.035093503000000005,1,2.869017551000006,1.9592720000000003,35.77395,41.15990591699999,-7.869970691999995,-0.2722889999999998,27.208351999999998,19.358874039,10.738988243,2.231561,8.565598000000001,21.801031878,41.540898502999994
ro_eded_2,EDED,3,small,v2,v2,False,complete,complete,-0.8691173839999999,46.90979054500001,0.0005256349999999965,46.04119879599999,0.083776408,17,0,17,-0.005472114,1,25.693569285000002,3.2279410000000004,17.974494000000004,46.743947315999996,26.222358024,1.633355,16.233981,43.98303220300001,-0.5287887389999995,1.5945859999999996,1.7405130000000002,2.760915113000001,46.91526265900001
ro_eded_2,EDED,3,large,v2,v2,False,complete,complete,-0.046354945000000036,-10.465401051,0.00019503999999997967,-10.511560956000011,-0.016212082000000017,20,0,20,-0.0012818129999999928,-1,11.098471821,-1.4930939989999992,-20.156732000000005,-10.65341386,26.220783113,-0.11574399899999976,-7.178087999999999,18.842835922000003,-15.122311292,-1.3773500000000003,-12.978644000000003,-29.496249782000003,-10.464119238
ro_eded_2,EDED,3,replay,v2,v2,True,complete,complete,-1.4591967769999998,-0.2700048250000009,0.016465145999999986,-1.7127364560000018,-0.0026888860000000014,0,56,56,0.030686101999999993,0,1.1735621490000057,2.33873,-4.641453999999996,-0.6542882450000036,-7.600963070999999,-0.18582100000000024,-7.94389,-15.504392366999994,8.774525220000001,2.5245509999999998,3.302436,14.850104122000001,-0.3006909270000009
ro_eded_3,EDED,1,small,v2,v2,False,complete_with_errors,complete_with_errors,-0.3606884250000002,35.620292728,0.005270160000000024,35.264874463,0.084110984,-1,0,-1,-0.0005172929999999985,0,22.590793887999997,1.691629,11.232600999999999,35.478021766,22.590793887999997,1.691629,11.232600999999999,35.478021766,0,0,0,0,35.620810021000004
ro_eded_3,EDED,1,large,v2,v2,False,complete_with_errors,complete,0.25962790899999977,5.331156657000001,-0.0003768449999999868,5.590407720999998,0.01609021600000002,15,0,15,-0.00029031099999999796,0,8.636116441999995,-0.08447100000000018,-3.4493480000000005,5.161422660999996,8.636116441999995,-0.08447100000000018,-3.4493480000000005,5.161422660999996,0,0,0,0,5.331446968000001
ro_eded_3,EDED,1,replay,v2,v2,True,complete_with_errors,complete_with_errors,0.28228462600000004,-0.21896409600000055,-0.00620251899999999,0.057118011000000024,-0.027992093999999995,13,0,13,-0.0007266809999999999,0,0.2487628229999963,0.102541,-0.6521850000000029,-0.24670723199999856,0.2487628229999963,0.102541,-0.6521850000000029,-0.24670723199999856,0,0,0,0,-0.21823741500000055
ro_eded_3,EDED,2,small,v2,v2,False,complete_with_errors,complete_with_errors,-0.20763395799999973,44.949256168999995,0.008361607999999993,44.74998381899999,0.046967436,-52,0,-52,-0.0027356489999999963,0,22.913448925999997,1.59944,20.339554999999997,44.726545449,22.913448925999997,1.59944,20.339554999999997,44.726545449,0,0,0,0,44.951991817999996
ro_eded_3,EDED,2,large,v2,v2,False,complete_with_errors,complete,0.02846532700000015,9.030080255999998,-0.005593124000000005,9.052952458999997,-0.027100701000000005,-11,0,-11,-0.003520765999999998,-1,8.451616802999997,0.07663200000000003,0.3661209999999997,8.852217121000002,8.451616802999997,0.07663200000000003,0.3661209999999997,8.852217121000002,0,0,0,0,9.033601021999997
ro_eded_3,EDED,2,replay,v2,v2,True,complete_with_errors,complete_with_errors,0.00563168600000008,6.801610974999996,-4.2914000000005004e-05,6.807199746999991,-0.04577287599999999,-10,0,-10,-0.005481558000000001,0,-0.7603078030000034,0.13493900000000014,7.323809999999998,6.714317294000004,-0.7603078030000034,0.13493900000000014,7.323809999999998,6.714317294000004,0,0,0,0,6.807092532999995
ro_eded_3,EDED,3,small,v2,v2,False,complete_with_errors,complete_with_errors,0.1621980639999996,36.020555876,0.010389445999999997,36.193143386,0.08503492800000001,-14,0,-14,-0.005957041999999992,0,22.057756814,1.396246,12.369958,35.743639640999994,22.057756814,1.396246,12.369958,35.743639640999994,0,0,0,0,36.026512918
ro_eded_3,EDED,3,large,v2,v2,False,complete_with_errors,complete,0.18224064999999978,-1.6051084229999972,0.023903492,-1.3989642809999978,-0.006091135999999997,36,0,36,-0.00018520699999999626,0,6.233062893,-0.2626439989999998,-7.840958999999998,-1.8769132450000043,6.233062893,-0.2626439989999998,-7.840958999999998,-1.8769132450000043,0,0,0,0,-1.6049232159999973
ro_eded_3,EDED,3,replay,v2,v2,True,complete_with_errors,complete_with_errors,-0.28781955900000034,-5.572887197,0.002973382999999996,-5.857733372999995,-0.012997243999999991,0,0,0,-0.0027104709999999956,0,-1.3556316220000042,-0.13361999999999963,-4.163085999999996,-5.6538772770000065,-1.3556316220000042,-0.13361999999999963,-4.163085999999996,-5.6538772770000065,0,0,0,0,-5.570176726
ro_eeee_1,EEEE,2,small,v2,v2,True,complete,complete,0.03513110399999997,0.6845282270000013,-0.003277403000000012,0.7163819280000006,-0.010382729000000007,0,0,0,-0.04558586600000002,0,0.6749235599999999,0.01989099999999988,-0.02843899999999966,0.7606024749999971,-0.001921794000000001,-0.010745999999999978,-0.09303599999999923,-0.060570761999999334,0.6768453539999975,0.030637000000000025,0.06459700000000002,0.8211732369999982,0.7301140930000013
ro_eeee_1,EEEE,2,large,v2,v2,False,complete,complete,0.017085358000000106,-26.62239077,-0.01311462599999999,-26.618420038,-0.07477964000000001,38,0,38,-0.00588221500000001,0,-12.246047832999999,-3.6923519999999996,-10.682765999999999,-26.633987400000002,-0.0006242729999999998,-1.385838,-4.843062999999999,-6.268407110999998,-12.245423559999999,-2.306514,-5.839702999999999,-20.365580288999997,-26.616508555
ro_eeee_1,EEEE,2,replay,v2,v2,True,complete,complete,-0.4061990689999999,2.8679693590000017,-0.0026183009999999896,2.459151989000002,0.009993081000000015,0,52,52,0.03186017799999999,0,0.11580124399999825,0.5723229999999999,1.1344500000000002,2.470642366999998,-9.321715145,-0.10114800000000002,-0.1807209999999997,-9.289707299,9.437516388999999,0.673471,1.315171,11.760349666,2.8361091810000016
ro_eeee_1,EEEE,3,small,v2,v2,True,complete,complete,0.24180229599999992,-0.7821590490000006,0.019885672999999993,-0.5204710800000001,-0.018074846000000006,0,0,0,-0.0030675680000000066,0,0.03787058999999893,0.10669800000000007,-0.15657500000000013,-0.0935755969999974,0.0007131210000000006,-0.019816999999999974,-0.24582200000000043,-0.3535754300000007,0.0371574689999985,0.12651500000000004,0.08924700000000008,0.2599998330000002,-0.7790914810000006
ro_eeee_1,EEEE,3,large,v2,v2,False,complete,complete,-0.7528582200000002,-32.736755769,-0.02690140100000002,-33.516515389999995,-0.09102735,37,0,37,-0.061291464000000004,0,-15.284153766,-4.131149999999999,-12.933141999,-32.375720748000006,-0.0002695389999999992,-1.38322,-8.136161,-9.552349804000002,-15.283884227000003,-2.74793,-4.7969809990000005,-22.823370944000004,-32.675464305
ro_eeee_1,EEEE,3,replay,v2,v2,True,complete,complete,-0.277764946,1.5184054000000007,0.006146266999999983,1.246786721000003,-0.0014313350000000058,0,52,52,0.044228646999999996,0,-1.2366314660000004,0.47769400000000006,1.2524560000000005,1.0371479970000017,-9.974988609,-0.21896499999999997,-0.15734400000000015,-10.097336829,8.738357143,0.696659,1.4098,11.134484826,1.4741767530000007
ro_eeee_2,EEEE,2,small,v2,v2,True,complete,complete,0.133047001,0.7712652760000012,0.006798940000000003,0.9111112169999984,0.0025705490000000053,0,0,0,-0.003752770999999995,0,0.7243958349999993,-0.01208499900000004,-0.03859000000000057,0.7157516140000002,0.7240278420000035,-0.006726999999999983,-0.03832099999999983,0.707515818000001,0.0003679930000000005,-0.005357999000000002,-0.0002689999999999637,0.008235795999999906,0.7750180470000012
ro_eeee_2,EEEE,2,large,v2,v2,False,complete,complete,0.06969586700000008,-29.926837784999996,-0.004452285,-29.861594203000003,-0.104488101,-39,0,-39,-0.009931300000000004,-4,-14.387757712000004,-2.811474,-12.773672999000002,-29.924175727000005,-14.387326929999999,-1.409724,-10.844718,-26.616830440000005,-0.0004307820000000011,-1.40175,-1.928954999,-3.3073452870000004,-29.916906484999995
ro_eeee_2,EEEE,2,replay,v2,v2,True,complete,complete,0.1566260719999999,1.1991928670000007,0.01464969499999999,1.370468633999998,-0.026327452,0,39,39,0.025921599000000007,0,-0.059557158000002275,0.300462,0.11952699999999972,0.8857596129999994,-0.06810794799999975,-0.04591200000000001,-0.5796190000000001,-0.40825798499999877,0.008550789999999999,0.34637399999999996,0.699146,1.294017598,1.1732712680000008
ro_eeee_2,EEEE,3,small,v2,v2,True,complete,complete,0.14463817999999984,-0.16423467399999936,0.0023471080000000144,-0.01724938599999959,0.030055528999999997,0,0,0,0.0056960060000000035,0,-0.3362333579999994,-0.005962999999999941,0.041682999999999915,-0.2533557220000002,-0.3356558199999995,-0.015608999999999984,0.04085999999999945,-0.29281319399999894,-0.0005775380000000007,0.009645999999999988,0.0008230000000000182,0.03945747200000005,-0.16993067999999936
ro_eeee_2,EEEE,3,large,v2,v2,False,complete,complete,0.1164367839999998,-51.77620051900001,0.0019198240000000144,-51.657843911,-0.078876153,-39,0,-39,-0.006196749000000001,-4,-13.921447449,-3.52128,-34.484819,-51.849052857,-13.920374479,-1.6759510000000002,-25.688142,-41.27254378400001,-0.0010729700000000012,-1.845329,-8.796677,-10.576509072999999,-51.77000377000001
ro_eeee_2,EEEE,3,replay,v2,v2,True,complete,complete,-0.640369711,1.5432518890000004,0.00810085100000002,0.9109830290000005,0.033487516999999994,0,39,39,0.020432657,0,-0.705533161,0.5843860000000001,0.8056980009999997,1.2196669409999998,-0.7132409539999998,0.07930799999999999,-0.15416399900000055,-0.5169060890000008,0.007707792999999999,0.505078,0.959862,1.7365730300000002,1.5228192320000005
ro_eeee_3,EEEE,2,small,v2,v2,True,complete,complete,0.40791902099999966,0.5100501449999992,-0.005253512000000016,0.9127156539999994,0.019384380000000007,0,0,0,3.295899999999907e-05,0,0.5970502440000018,-0.21059899999999998,0.14934099999999928,0.5230033489999979,0.5980208479999991,-0.1161930000000001,0.15701899999999958,0.618088782000001,-0.0009706039999999999,-0.09440599999999999,-0.007678000000000074,-0.09508543299999994,0.5100171859999992
ro_eeee_3,EEEE,2,large,v2,v2,False,complete,complete,0.5660573499999999,-24.136782622,0.0045650569999999835,-23.566160215,-0.06532962099999998,11,0,11,0.0029940769999999978,0,-12.855578754000001,-3.4751159999999994,-7.989775000000002,-24.304479208999997,-12.853721823,-1.653654,-5.883635000000001,-20.389741876,-0.0018569309999999992,-1.821462,-2.106140000000001,-3.9147373330000006,-24.139776699
ro_eeee_3,EEEE,2,replay,v2,v2,True,complete,complete,0.30704650599999983,3.149014809999999,0.023399164,3.47946048,-0.0015293200000000007,0,39,39,0.024225892,0,0.8629436840000011,0.2866810000000001,1.0261479999999996,2.6558582129999984,0.8554988609999992,-0.057190000000000074,0.11621499999999951,1.0961906150000011,0.007444823,0.34387100000000004,0.9099329999999999,1.559667598,3.124788917999999
ro_eeee_3,EEEE,3,small,v2,v2,True,complete,complete,-0.11660599999999999,-0.106690167,0.0003293980000000085,-0.22296676899999923,0.012271346999999988,0,0,0,-0.0030407899999999946,0,-0.21133109900000058,-0.06278099999999986,-0.007814999999999905,-0.2814527810000005,-0.21140272900000134,0.016579000999999982,0.05087500000000045,-0.16713050499999937,7.162999999999961e-05,-0.07936000100000001,-0.05869000000000013,-0.114322276,-0.10364937700000001
ro_eeee_3,EEEE,3,large,v2,v2,False,complete,complete,-0.12056742700000012,-55.749044788,0.007750392999999994,-55.861861822,-0.08383458399999999,7,0,7,-0.064866591,0,-15.818398424,-5.7649669999999995,-34.146517,-55.752349418,-15.817725757,-1.7227839999999999,-24.609282,-42.199609588,-0.0006726669999999992,-4.042183,-9.537235000000003,-13.552739830000002,-55.684178197
ro_eeee_3,EEEE,3,replay,v2,v2,True,complete,complete,-0.8445666690000002,1.3120316689999996,0.01494984299999999,0.4824148430000008,0.013336123000000005,0,39,39,0.019858685,0,-0.8115528249999979,0.376125999,0.9192150000000003,0.8805204959999973,-0.8187915740000005,0.0042759999999999465,-0.04505499999999962,-0.7208448890000021,0.007238749,0.371849999,0.96427,1.601365385,1.2921729839999996
