sequence_id,pattern,arm,repetition,attempt_directory,id,index,component,exclusive_wall_seconds
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t1,1,unaccounted,0.004506189
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t1,1,other_instrumented,0.034909461
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t1,1,deterministic_routing_and_bookkeeping,0.017222701
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t1,1,answer_generation,66.781351938
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t1,1,eviction,0.022623035
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t1,1,residency_audit,0.009987649
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t1,1,validation,0.005993427
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t2,2,unaccounted,0.005040049
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t2,2,other_instrumented,0.025867041
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t2,2,deterministic_routing_and_bookkeeping,0.017249575
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t2,2,answer_generation,26.552630898
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t2,2,residency_audit,0.007910275
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t2,2,validation,0.005911675
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t3,3,unaccounted,0.004508497
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t3,3,other_instrumented,0.028875767
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t3,3,deterministic_routing_and_bookkeeping,0.015661776
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t3,3,answer_generation,18.549403392
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t3,3,residency_audit,0.009115741
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t3,3,validation,0.006567638
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t4,4,unaccounted,0.004643018
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t4,4,other_instrumented,0.021669839
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t4,4,deterministic_routing_and_bookkeeping,0.015643286
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t4,4,answer_generation,13.212241807
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t4,4,residency_audit,0.008444679
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,ro_dddd_1_t4,4,validation,0.006935682
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t1,1,unaccounted,0.00646993
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t1,1,other_instrumented,0.023534059
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t1,1,deterministic_routing_and_bookkeeping,0.020865542
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t1,1,answer_generation,10.556189381
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t1,1,residency_audit,0.007513503
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t1,1,validation,0.005733376
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t2,2,unaccounted,0.004918556
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t2,2,other_instrumented,0.023884988
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t2,2,deterministic_routing_and_bookkeeping,0.020857782
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t2,2,memory_classifier,0.796802666
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t2,2,residency_audit,0.015002785
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t2,2,answer_generation,1.420003614
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t2,2,validation,0.005928179
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t3,3,unaccounted,0.005401561
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t3,3,other_instrumented,0.027247532
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t3,3,deterministic_routing_and_bookkeeping,0.023047164
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t3,3,memory_classifier,0.568247205
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t3,3,residency_audit,0.019965244
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t3,3,answer_generation,1.3434041
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t3,3,validation,0.005170442
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t4,4,unaccounted,0.007031076
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t4,4,other_instrumented,0.022056488
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t4,4,deterministic_routing_and_bookkeeping,0.021080876
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t4,4,memory_classifier,0.542681386
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t4,4,residency_audit,0.018639518
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t4,4,answer_generation,1.526867164
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,ro_dddd_1_t4,4,validation,0.00520676
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t1,1,unaccounted,0.003556771
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t1,1,other_instrumented,0.026059272
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t1,1,deterministic_routing_and_bookkeeping,0.037289294
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t1,1,memory_classifier,26.563988444
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t1,1,eviction,0.026882386
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t1,1,residency_audit,0.032390344
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t1,1,answer_generation,3.237801675
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t1,1,validation,0.010739243
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t2,2,unaccounted,0.004381735
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t2,2,other_instrumented,0.033334513
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t2,2,deterministic_routing_and_bookkeeping,0.058051867
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t2,2,memory_classifier,1.760546853
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t2,2,residency_audit,0.022272377
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t2,2,answer_generation,2.609045197
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t2,2,validation,0.005218991
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t3,3,unaccounted,0.004454923
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t3,3,other_instrumented,0.02708946
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t3,3,deterministic_routing_and_bookkeeping,0.041369375
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t3,3,memory_classifier,1.274137525
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t3,3,residency_audit,0.01589842
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t3,3,answer_generation,4.572852268
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t3,3,validation,0.004569104
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t4,4,unaccounted,0.004587025
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t4,4,other_instrumented,0.025387172
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t4,4,deterministic_routing_and_bookkeeping,0.028238663
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t4,4,memory_classifier,1.101618654
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t4,4,residency_audit,0.018199262
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t4,4,answer_generation,3.761241168
ro_dddd_2,DDDD,adaptive,2,ro_dddd_2_r2_adaptive,ro_dddd_2_t4,4,validation,0.006777684
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t1,1,unaccounted,0.004505903
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t1,1,other_instrumented,0.030767217
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t1,1,deterministic_routing_and_bookkeeping,0.028578416
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t1,1,memory_classifier,24.596225686
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t1,1,residency_audit,0.016105801
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t1,1,answer_generation,4.998083335
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t1,1,validation,0.006049432
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t2,2,unaccounted,0.005595138
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t2,2,other_instrumented,0.020089216
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t2,2,deterministic_routing_and_bookkeeping,0.018451412
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t2,2,memory_classifier,1.640650924
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t2,2,residency_audit,0.013021914
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t2,2,answer_generation,2.755045631
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t2,2,validation,0.006008918
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t3,3,unaccounted,0.005232496
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t3,3,other_instrumented,0.019982011
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t3,3,deterministic_routing_and_bookkeeping,0.020445648
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t3,3,memory_classifier,1.594060351
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t3,3,residency_audit,0.014203119
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t3,3,answer_generation,4.407019542
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t3,3,validation,0.004980293
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t4,4,unaccounted,0.004347529
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t4,4,other_instrumented,0.027469905
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t4,4,deterministic_routing_and_bookkeeping,0.018772065
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t4,4,memory_classifier,1.25468842
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t4,4,residency_audit,0.01472311
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t4,4,answer_generation,3.981522868
ro_dddd_2,DDDD,large,2,ro_dddd_2_r2_large,ro_dddd_2_t4,4,validation,0.005518303
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t1,1,unaccounted,0.006092913
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t1,1,other_instrumented,0.02740517
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t1,1,deterministic_routing_and_bookkeeping,0.013621798
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t1,1,answer_generation,25.223531223
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t1,1,eviction,0.040290072
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t1,1,residency_audit,0.006660011
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t1,1,validation,0.007929028
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t2,2,unaccounted,0.004706067
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t2,2,other_instrumented,0.021568807
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t2,2,deterministic_routing_and_bookkeeping,0.015088038
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t2,2,answer_generation,2.409901623
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t2,2,residency_audit,0.007580052
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t2,2,validation,0.004130554
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t3,3,unaccounted,0.004596558
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t3,3,other_instrumented,0.027936516
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t3,3,deterministic_routing_and_bookkeeping,0.013021544
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t3,3,answer_generation,4.323308947
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t3,3,residency_audit,0.005417907
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t3,3,validation,0.004526412
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t4,4,unaccounted,0.0057873
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t4,4,other_instrumented,0.028735784
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t4,4,deterministic_routing_and_bookkeeping,0.015199242
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t4,4,answer_generation,4.001244395
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t4,4,residency_audit,0.009016404
ro_dddd_2,DDDD,replay,2,ro_dddd_2_r2_replay,ro_dddd_2_t4,4,validation,0.004806711
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t1,1,unaccounted,0.005070534
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t1,1,other_instrumented,0.028979039
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t1,1,deterministic_routing_and_bookkeeping,0.035183034
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t1,1,memory_classifier,11.235056886
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t1,1,residency_audit,0.019893796
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t1,1,answer_generation,1.566103238
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t1,1,validation,0.006211417
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t2,2,unaccounted,0.004244799
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t2,2,other_instrumented,0.036960936
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t2,2,deterministic_routing_and_bookkeeping,0.033541356
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t2,2,memory_classifier,0.767272113
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t2,2,residency_audit,0.020707369
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t2,2,answer_generation,1.085807058
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t2,2,validation,0.008734923
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t3,3,unaccounted,0.003662469
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t3,3,other_instrumented,0.026057723
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t3,3,deterministic_routing_and_bookkeeping,0.023857048
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t3,3,memory_classifier,0.467235494
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t3,3,residency_audit,0.014678615
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t3,3,answer_generation,1.693746557
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t3,3,validation,0.00517537
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t4,4,unaccounted,0.005539482
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t4,4,other_instrumented,0.029081955
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t4,4,deterministic_routing_and_bookkeeping,0.02648062
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t4,4,memory_classifier,0.483353209
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t4,4,residency_audit,0.025455166
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t4,4,answer_generation,0.630165696
ro_dddd_2,DDDD,small,2,ro_dddd_2_r2_small,ro_dddd_2_t4,4,validation,0.008607813
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t1,1,unaccounted,0.004618835
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t1,1,other_instrumented,0.029897961
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t1,1,deterministic_routing_and_bookkeeping,0.046597135
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t1,1,memory_classifier,29.974449844
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t1,1,eviction,0.025119033
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t1,1,residency_audit,0.016193837
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t1,1,answer_generation,13.036777689
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t1,1,validation,0.007556935
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t2,2,unaccounted,0.005027004
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t2,2,other_instrumented,0.029627073
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t2,2,deterministic_routing_and_bookkeeping,0.033027065
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t2,2,memory_classifier,4.101872439
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t2,2,residency_audit,0.017055839
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t2,2,answer_generation,12.577378967
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t2,2,validation,0.005278029
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t3,3,unaccounted,0.005271727
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t3,3,other_instrumented,0.026466943
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t3,3,deterministic_routing_and_bookkeeping,0.031613394
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t3,3,memory_classifier,5.671464047
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t3,3,residency_audit,0.015932292
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t3,3,answer_generation,27.377874672
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t3,3,validation,0.005529216
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t4,4,unaccounted,0.00893206
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t4,4,other_instrumented,0.027937554
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t4,4,deterministic_routing_and_bookkeeping,0.035753292
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t4,4,memory_classifier,4.688088274
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t4,4,residency_audit,0.017491982
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t4,4,answer_generation,10.072192937
ro_dddd_2,DDDD,adaptive,3,ro_dddd_2_r3_adaptive,ro_dddd_2_t4,4,validation,0.007210048
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t1,1,unaccounted,0.00510834
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t1,1,other_instrumented,0.026757825
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t1,1,deterministic_routing_and_bookkeeping,0.028630152
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t1,1,memory_classifier,28.02284029
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t1,1,residency_audit,0.017140419
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t1,1,answer_generation,13.637256896
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t1,1,validation,0.006683377
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t2,2,unaccounted,0.004689254
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t2,2,other_instrumented,0.027125185
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t2,2,deterministic_routing_and_bookkeeping,0.023354786
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t2,2,memory_classifier,3.499024355
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t2,2,residency_audit,0.017572618
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t2,2,answer_generation,8.811316316
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t2,2,validation,0.004260394
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t3,3,unaccounted,0.005682096
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t3,3,other_instrumented,0.021723174
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t3,3,deterministic_routing_and_bookkeeping,0.017960174
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t3,3,memory_classifier,3.727867519
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t3,3,residency_audit,0.014424431
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t3,3,answer_generation,14.843011253
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t3,3,validation,0.004426139
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t4,4,unaccounted,0.00516634
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t4,4,other_instrumented,0.021948109
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t4,4,deterministic_routing_and_bookkeeping,0.023237752
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t4,4,memory_classifier,3.316138571
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t4,4,residency_audit,0.018160399
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t4,4,answer_generation,14.1297992
ro_dddd_2,DDDD,large,3,ro_dddd_2_r3_large,ro_dddd_2_t4,4,validation,0.004903096
ro_dddd_2,DDDD,replay,3,ro_dddd_2_r3_replay,ro_dddd_2_t1,1,unaccounted,0.005750535
ro_dddd_2,DDDD,replay,3,ro_dddd_2_r3_replay,ro_dddd_2_t1,1,other_instrumented,0.025356091
ro_dddd_2,DDDD,replay,3,ro_dddd_2_r3_replay,ro_dddd_2_t1,1,deterministic_routing_and_bookkeeping,0.012677451
ro_dddd_2,DDDD,replay,3,ro_dddd_2_r3_replay,ro_dddd_2_t1,1,answer_generation,38.376413663
ro_dddd_2,DDDD,replay,3,ro_dddd_2_r3_replay,ro_dddd_2_t1,1,eviction,0.022729431
ro_dddd_2,DDDD,replay,3,ro_dddd_2_r3_replay,ro_dddd_2_t1,1,residency_audit,0.006460757
ro_dddd_2,DDDD,replay,3,ro_dddd_2_r3_replay,ro_dddd_2_t1,1,validation,0.006030729
ro_dddd_2,DDDD,replay,3,ro_dddd_2_r3_replay,ro_dddd_2_t2,2,unaccounted,0.004357195
